"sequence","generation","i1","i2","i3","x1","x2","x3","compute","measure","probed","s1","s2","s3","s"
8617,NA,402653184,939524096,469762048,0.375,0.875,0.4375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1144,NA,402653184,939524096,536870912,0.375,0.875,0.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
20059,NA,402653184,939524096,570425344,0.375,0.875,0.53125,FALSE,FALSE,FALSE,NA,NA,NA,NA
4775,NA,402653184,939524096,603979776,0.375,0.875,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
175,8,402653184,939524096,671088640,0.375,0.875,0.625,FALSE,FALSE,TRUE,0.0476759250876861,0.00142451248936335,0.0144404779146026,0.000135313227363487
15609,NA,402653184,939524096,704643072,0.375,0.875,0.65625,FALSE,FALSE,FALSE,NA,NA,NA,NA
2450,NA,402653184,939524096,738197504,0.375,0.875,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
776,NA,402653184,939524096,805306368,0.375,0.875,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
8489,NA,402653184,939524096,838860800,0.375,0.875,0.78125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2783,NA,402653184,939524096,872415232,0.375,0.875,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
176,8,402653184,939524096,939524096,0.375,0.875,0.875,FALSE,FALSE,TRUE,0.100381729107864,0.0123436021540099,0.0112903358804621,0.000284902195582581
6830,NA,402653184,939524096,973078528,0.375,0.875,0.90625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1325,NA,402653184,939524096,1006632960,0.375,0.875,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
777,NA,402653184,939524096,1073741824,0.375,0.875,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
20116,NA,402653184,973078528,134217728,0.375,0.90625,0.125,FALSE,FALSE,FALSE,NA,NA,NA,NA
20117,NA,402653184,973078528,167772160,0.375,0.90625,0.15625,FALSE,FALSE,FALSE,NA,NA,NA,NA
20118,NA,402653184,973078528,201326592,0.375,0.90625,0.1875,FALSE,FALSE,FALSE,NA,NA,NA,NA
9001,NA,402653184,973078528,402653184,0.375,0.90625,0.375,FALSE,FALSE,FALSE,NA,NA,NA,NA
9002,NA,402653184,973078528,436207616,0.375,0.90625,0.40625,FALSE,FALSE,FALSE,NA,NA,NA,NA
9003,NA,402653184,973078528,469762048,0.375,0.90625,0.4375,FALSE,FALSE,FALSE,NA,NA,NA,NA
20060,NA,402653184,973078528,536870912,0.375,0.90625,0.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
20061,NA,402653184,973078528,570425344,0.375,0.90625,0.53125,FALSE,FALSE,FALSE,NA,NA,NA,NA
20062,NA,402653184,973078528,603979776,0.375,0.90625,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
15610,NA,402653184,973078528,671088640,0.375,0.90625,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
15611,NA,402653184,973078528,704643072,0.375,0.90625,0.65625,FALSE,FALSE,FALSE,NA,NA,NA,NA
15612,NA,402653184,973078528,738197504,0.375,0.90625,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
8490,NA,402653184,973078528,805306368,0.375,0.90625,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
8491,NA,402653184,973078528,838860800,0.375,0.90625,0.78125,FALSE,FALSE,FALSE,NA,NA,NA,NA
8492,NA,402653184,973078528,872415232,0.375,0.90625,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
6831,NA,402653184,973078528,939524096,0.375,0.90625,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
6832,NA,402653184,973078528,973078528,0.375,0.90625,0.90625,FALSE,FALSE,FALSE,NA,NA,NA,NA
6833,NA,402653184,973078528,1006632960,0.375,0.90625,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
10733,NA,402653184,1006632960,134217728,0.375,0.9375,0.125,FALSE,FALSE,FALSE,NA,NA,NA,NA
20119,NA,402653184,1006632960,167772160,0.375,0.9375,0.15625,FALSE,FALSE,FALSE,NA,NA,NA,NA
10734,NA,402653184,1006632960,201326592,0.375,0.9375,0.1875,FALSE,FALSE,FALSE,NA,NA,NA,NA
6386,NA,402653184,1006632960,268435456,0.375,0.9375,0.25,FALSE,FALSE,FALSE,NA,NA,NA,NA
6387,NA,402653184,1006632960,335544320,0.375,0.9375,0.3125,FALSE,FALSE,FALSE,NA,NA,NA,NA
12706,NA,402653184,1006632960,369098752,0.375,0.9375,0.34375,FALSE,FALSE,FALSE,NA,NA,NA,NA
6388,NA,402653184,1006632960,402653184,0.375,0.9375,0.375,FALSE,FALSE,FALSE,NA,NA,NA,NA
9004,NA,402653184,1006632960,436207616,0.375,0.9375,0.40625,FALSE,FALSE,FALSE,NA,NA,NA,NA
8618,NA,402653184,1006632960,469762048,0.375,0.9375,0.4375,FALSE,FALSE,FALSE,NA,NA,NA,NA
18009,NA,402653184,1006632960,503316480,0.375,0.9375,0.46875,FALSE,FALSE,FALSE,NA,NA,NA,NA
5705,NA,402653184,1006632960,536870912,0.375,0.9375,0.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
20063,NA,402653184,1006632960,570425344,0.375,0.9375,0.53125,FALSE,FALSE,FALSE,NA,NA,NA,NA
5706,NA,402653184,1006632960,603979776,0.375,0.9375,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
2451,NA,402653184,1006632960,671088640,0.375,0.9375,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
15613,NA,402653184,1006632960,704643072,0.375,0.9375,0.65625,FALSE,FALSE,FALSE,NA,NA,NA,NA
2452,NA,402653184,1006632960,738197504,0.375,0.9375,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
2453,NA,402653184,1006632960,805306368,0.375,0.9375,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
8493,NA,402653184,1006632960,838860800,0.375,0.9375,0.78125,FALSE,FALSE,FALSE,NA,NA,NA,NA
7273,NA,402653184,1006632960,872415232,0.375,0.9375,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
14426,NA,402653184,1006632960,889192448,0.375,0.9375,0.828125,FALSE,FALSE,FALSE,NA,NA,NA,NA
11804,NA,402653184,1006632960,905969664,0.375,0.9375,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1326,NA,402653184,1006632960,939524096,0.375,0.9375,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
6834,NA,402653184,1006632960,973078528,0.375,0.9375,0.90625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1327,NA,402653184,1006632960,1006632960,0.375,0.9375,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
4695,NA,402653184,1006632960,1040187392,0.375,0.9375,0.96875,FALSE,FALSE,FALSE,NA,NA,NA,NA
1328,NA,402653184,1006632960,1073741824,0.375,0.9375,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
14427,NA,402653184,1023410176,872415232,0.375,0.953125,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
14428,NA,402653184,1023410176,889192448,0.375,0.953125,0.828125,FALSE,FALSE,FALSE,NA,NA,NA,NA
14429,NA,402653184,1023410176,905969664,0.375,0.953125,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
12707,NA,402653184,1040187392,335544320,0.375,0.96875,0.3125,FALSE,FALSE,FALSE,NA,NA,NA,NA
12708,NA,402653184,1040187392,369098752,0.375,0.96875,0.34375,FALSE,FALSE,FALSE,NA,NA,NA,NA
18869,NA,402653184,1040187392,385875968,0.375,0.96875,0.359375,FALSE,FALSE,FALSE,NA,NA,NA,NA
12709,NA,402653184,1040187392,402653184,0.375,0.96875,0.375,FALSE,FALSE,FALSE,NA,NA,NA,NA
18010,NA,402653184,1040187392,469762048,0.375,0.96875,0.4375,FALSE,FALSE,FALSE,NA,NA,NA,NA
18011,NA,402653184,1040187392,503316480,0.375,0.96875,0.46875,FALSE,FALSE,FALSE,NA,NA,NA,NA
18012,NA,402653184,1040187392,536870912,0.375,0.96875,0.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
11805,NA,402653184,1040187392,872415232,0.375,0.96875,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
14430,NA,402653184,1040187392,889192448,0.375,0.96875,0.828125,FALSE,FALSE,FALSE,NA,NA,NA,NA
11806,NA,402653184,1040187392,905969664,0.375,0.96875,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
16549,NA,402653184,1040187392,922746880,0.375,0.96875,0.859375,FALSE,FALSE,FALSE,NA,NA,NA,NA
11807,NA,402653184,1040187392,939524096,0.375,0.96875,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
4696,NA,402653184,1040187392,1006632960,0.375,0.96875,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
9562,NA,402653184,1040187392,1023410176,0.375,0.96875,0.953125,FALSE,FALSE,FALSE,NA,NA,NA,NA
4697,NA,402653184,1040187392,1040187392,0.375,0.96875,0.96875,FALSE,FALSE,FALSE,NA,NA,NA,NA
20842,NA,402653184,1040187392,1056964608,0.375,0.96875,0.984375,FALSE,FALSE,FALSE,NA,NA,NA,NA
4698,NA,402653184,1040187392,1073741824,0.375,0.96875,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
18870,NA,402653184,1056964608,369098752,0.375,0.984375,0.34375,FALSE,FALSE,FALSE,NA,NA,NA,NA
18871,NA,402653184,1056964608,385875968,0.375,0.984375,0.359375,FALSE,FALSE,FALSE,NA,NA,NA,NA
18872,NA,402653184,1056964608,402653184,0.375,0.984375,0.375,FALSE,FALSE,FALSE,NA,NA,NA,NA
16550,NA,402653184,1056964608,905969664,0.375,0.984375,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
16551,NA,402653184,1056964608,922746880,0.375,0.984375,0.859375,FALSE,FALSE,FALSE,NA,NA,NA,NA
16552,NA,402653184,1056964608,939524096,0.375,0.984375,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
9563,NA,402653184,1056964608,1006632960,0.375,0.984375,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
10854,NA,402653184,1056964608,1015021568,0.375,0.984375,0.9453125,FALSE,FALSE,FALSE,NA,NA,NA,NA
9564,NA,402653184,1056964608,1023410176,0.375,0.984375,0.953125,FALSE,FALSE,FALSE,NA,NA,NA,NA
9565,NA,402653184,1056964608,1040187392,0.375,0.984375,0.96875,FALSE,FALSE,FALSE,NA,NA,NA,NA
20843,NA,402653184,1056964608,1056964608,0.375,0.984375,0.984375,FALSE,FALSE,FALSE,NA,NA,NA,NA
20844,NA,402653184,1056964608,1073741824,0.375,0.984375,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
10855,NA,402653184,1065353216,1006632960,0.375,0.9921875,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
10856,NA,402653184,1065353216,1015021568,0.375,0.9921875,0.9453125,FALSE,FALSE,FALSE,NA,NA,NA,NA
10857,NA,402653184,1065353216,1023410176,0.375,0.9921875,0.953125,FALSE,FALSE,FALSE,NA,NA,NA,NA
5671,NA,402653184,1073741824,0,0.375,1,0,FALSE,FALSE,FALSE,NA,NA,NA,NA
5672,NA,402653184,1073741824,134217728,0.375,1,0.125,FALSE,FALSE,FALSE,NA,NA,NA,NA
10735,NA,402653184,1073741824,201326592,0.375,1,0.1875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3124,NA,402653184,1073741824,268435456,0.375,1,0.25,FALSE,FALSE,FALSE,NA,NA,NA,NA
6389,NA,402653184,1073741824,335544320,0.375,1,0.3125,FALSE,FALSE,FALSE,NA,NA,NA,NA
12710,NA,402653184,1073741824,369098752,0.375,1,0.34375,FALSE,FALSE,FALSE,NA,NA,NA,NA
18873,NA,402653184,1073741824,385875968,0.375,1,0.359375,FALSE,FALSE,FALSE,NA,NA,NA,NA
3125,NA,402653184,1073741824,402653184,0.375,1,0.375,FALSE,FALSE,FALSE,NA,NA,NA,NA
8619,NA,402653184,1073741824,469762048,0.375,1,0.4375,FALSE,FALSE,FALSE,NA,NA,NA,NA
18013,NA,402653184,1073741824,503316480,0.375,1,0.46875,FALSE,FALSE,FALSE,NA,NA,NA,NA
1145,NA,402653184,1073741824,536870912,0.375,1,0.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
5707,NA,402653184,1073741824,603979776,0.375,1,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1146,NA,402653184,1073741824,671088640,0.375,1,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
2454,NA,402653184,1073741824,738197504,0.375,1,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
778,NA,402653184,1073741824,805306368,0.375,1,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
7274,NA,402653184,1073741824,872415232,0.375,1,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
11808,NA,402653184,1073741824,905969664,0.375,1,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
16553,NA,402653184,1073741824,922746880,0.375,1,0.859375,FALSE,FALSE,FALSE,NA,NA,NA,NA
779,NA,402653184,1073741824,939524096,0.375,1,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
1329,NA,402653184,1073741824,1006632960,0.375,1,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
10858,NA,402653184,1073741824,1015021568,0.375,1,0.9453125,FALSE,FALSE,FALSE,NA,NA,NA,NA
9566,NA,402653184,1073741824,1023410176,0.375,1,0.953125,FALSE,FALSE,FALSE,NA,NA,NA,NA
4699,NA,402653184,1073741824,1040187392,0.375,1,0.96875,FALSE,FALSE,FALSE,NA,NA,NA,NA
20845,NA,402653184,1073741824,1056964608,0.375,1,0.984375,FALSE,FALSE,FALSE,NA,NA,NA,NA
780,NA,402653184,1073741824,1073741824,0.375,1,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
10872,496,406847488,1061158912,1010827264,0.37890625,0.98828125,0.94140625,FALSE,FALSE,FALSE,0.000955956727794554,5.20274996403388e-05,0.000202936530650825,2.64959442440622e-09
10873,496,406847488,1061158912,1019215872,0.37890625,0.98828125,0.94921875,FALSE,FALSE,FALSE,0.000949424578110496,5.02131756679181e-05,0.00021081483683993,2.63148947584626e-09
10874,496,406847488,1069547520,1010827264,0.37890625,0.99609375,0.94140625,FALSE,FALSE,FALSE,0.000958745575526258,5.31209915417438e-05,0.00020219952526715,2.65732418369929e-09
10875,496,406847488,1069547520,1019215872,0.37890625,0.99609375,0.94921875,FALSE,FALSE,FALSE,0.000949424578110496,5.02131756679181e-05,0.00021081483683993,2.63148947584626e-09
14444,657,411041792,1015021568,880803840,0.3828125,0.9453125,0.8203125,FALSE,FALSE,FALSE,0.000124823779001738,0.000105584231352775,9.36415531670505e-05,1.40752992807312e-09
14445,657,411041792,1015021568,897581056,0.3828125,0.9453125,0.8359375,FALSE,FALSE,FALSE,0.000869660601178437,0.000358431049147534,0.000264421196458243,9.6416409362971e-09
14446,657,411041792,1031798784,880803840,0.3828125,0.9609375,0.8203125,FALSE,FALSE,FALSE,0.000124823779001738,0.000105584231352775,9.36415531670505e-05,1.40752992807312e-09
14447,657,411041792,1031798784,897581056,0.3828125,0.9609375,0.8359375,FALSE,FALSE,FALSE,0.00023024083669663,0.000105855752063676,7.96294106239433e-05,2.55260439911092e-09
18887,853,411041792,1048576000,377487360,0.3828125,0.9765625,0.3515625,FALSE,FALSE,FALSE,0.000227609067163252,6.41021888948871e-05,4.82603502116382e-05,2.52342683623923e-09
18888,853,411041792,1048576000,394264576,0.3828125,0.9765625,0.3671875,FALSE,FALSE,FALSE,0.000199253533683999,6.10241828018059e-05,4.23925376814023e-05,2.20905836652398e-09
16566,751,411041792,1048576000,914358272,0.3828125,0.9765625,0.8515625,FALSE,FALSE,FALSE,0.00226603085147577,0.000300668312254093,0.000176306677983288,2.51227384463495e-08
16567,751,411041792,1048576000,931135488,0.3828125,0.9765625,0.8671875,FALSE,FALSE,FALSE,0.00155998866419237,0.000337409454309594,0.000215589734921604,1.72950810286857e-08
9580,438,411041792,1048576000,1015021568,0.3828125,0.9765625,0.9453125,FALSE,FALSE,FALSE,0.00381001717170648,0.000205634589547012,0.000828200429442053,4.2240406752867e-08
9581,438,411041792,1048576000,1031798784,0.3828125,0.9765625,0.9609375,FALSE,FALSE,FALSE,0.00370946842801412,0.000194649536815468,0.000882623902813922,4.1125655915628e-08
20851,942,411041792,1048576000,1048576000,0.3828125,0.9765625,0.9765625,FALSE,FALSE,FALSE,0.00299949311109641,0.000166516773610494,0.000876484159833184,3.32543931838468e-08
20852,942,411041792,1048576000,1065353216,0.3828125,0.9765625,0.9921875,FALSE,FALSE,FALSE,0.00343019555712132,0.000182854530178231,0.000905197888287162,3.80294494866504e-08
10859,NA,411041792,1056964608,1006632960,0.3828125,0.984375,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
10860,NA,411041792,1056964608,1015021568,0.3828125,0.984375,0.9453125,FALSE,FALSE,FALSE,NA,NA,NA,NA
10861,NA,411041792,1056964608,1023410176,0.3828125,0.984375,0.953125,FALSE,FALSE,FALSE,NA,NA,NA,NA
18889,853,411041792,1065353216,377487360,0.3828125,0.9921875,0.3515625,FALSE,FALSE,FALSE,0.000199253533683999,6.10241828018059e-05,4.23925376814023e-05,2.20905836652398e-09
18890,853,411041792,1065353216,394264576,0.3828125,0.9921875,0.3671875,FALSE,FALSE,FALSE,0.00022089287513611,6.45522437087847e-05,4.70350116589176e-05,2.44896662509803e-09
16568,751,411041792,1065353216,914358272,0.3828125,0.9921875,0.8515625,FALSE,FALSE,FALSE,0.00155998866419237,0.000337409454309594,0.000215589734921604,1.72950810286857e-08
16569,751,411041792,1065353216,931135488,0.3828125,0.9921875,0.8671875,FALSE,FALSE,FALSE,0.00214392526152974,0.000308131533993368,0.000183837336232286,2.37689939476577e-08
10862,NA,411041792,1065353216,1006632960,0.3828125,0.9921875,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
9582,438,411041792,1065353216,1015021568,0.3828125,0.9921875,0.9453125,FALSE,FALSE,TRUE,0.00383158931385353,0.000209709086899041,0.000818753393715082,4.24795699948568e-08
10863,NA,411041792,1065353216,1023410176,0.3828125,0.9921875,0.953125,FALSE,FALSE,FALSE,NA,NA,NA,NA
9583,438,411041792,1065353216,1031798784,0.3828125,0.9921875,0.9609375,FALSE,FALSE,FALSE,0.00370946842801412,0.000194649536815468,0.000882623902813922,4.1125655915628e-08
20853,942,411041792,1065353216,1048576000,0.3828125,0.9921875,0.9765625,FALSE,FALSE,FALSE,0.00343019555712132,0.000182854530178231,0.000905197888287162,3.80294494866504e-08
20854,942,411041792,1065353216,1065353216,0.3828125,0.9921875,0.9921875,FALSE,FALSE,FALSE,0.00306467416519304,0.000170189103574309,0.000888118395165786,3.39770340837535e-08
10864,NA,411041792,1073741824,1006632960,0.3828125,1,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
10865,NA,411041792,1073741824,1015021568,0.3828125,1,0.9453125,FALSE,FALSE,FALSE,NA,NA,NA,NA
10866,NA,411041792,1073741824,1023410176,0.3828125,1,0.953125,FALSE,FALSE,FALSE,NA,NA,NA,NA
10876,496,415236096,1061158912,1010827264,0.38671875,0.98828125,0.94140625,FALSE,FALSE,FALSE,0.000945890290275169,5.02729226971394e-05,0.000212249536684405,2.62169360426499e-09
10877,496,415236096,1061158912,1019215872,0.38671875,0.98828125,0.94921875,FALSE,FALSE,FALSE,0.000958745575526258,5.31209915417438e-05,0.00020219952526715,2.65732418369929e-09
10878,496,415236096,1069547520,1010827264,0.38671875,0.99609375,0.94140625,FALSE,FALSE,FALSE,0.000955956727794554,5.20274996403388e-05,0.000202936530650825,2.64959442440622e-09
10879,496,415236096,1069547520,1019215872,0.38671875,0.99609375,0.94921875,FALSE,FALSE,FALSE,0.000945890290275169,5.02729226971394e-05,0.000212249536684405,2.62169360426499e-09
20133,909,419430400,956301312,150994944,0.390625,0.890625,0.140625,FALSE,FALSE,FALSE,0,0,0,0
20134,909,419430400,956301312,184549376,0.390625,0.890625,0.171875,FALSE,FALSE,FALSE,0,0,0,0
9018,412,419430400,956301312,419430400,0.390625,0.890625,0.390625,FALSE,FALSE,FALSE,0,0,0,0
9019,412,419430400,956301312,452984832,0.390625,0.890625,0.421875,FALSE,FALSE,FALSE,0,0,0,0
20071,906,419430400,956301312,553648128,0.390625,0.890625,0.515625,FALSE,FALSE,FALSE,0,0,0,0
20072,906,419430400,956301312,587202560,0.390625,0.890625,0.546875,FALSE,FALSE,FALSE,0,0,0,0
15622,709,419430400,956301312,687865856,0.390625,0.890625,0.640625,FALSE,FALSE,FALSE,0,0,0,0
15623,709,419430400,956301312,721420288,0.390625,0.890625,0.671875,FALSE,FALSE,FALSE,0,0,0,0
8507,388,419430400,956301312,822083584,0.390625,0.890625,0.765625,FALSE,FALSE,FALSE,0,0,0,0
8508,388,419430400,956301312,855638016,0.390625,0.890625,0.796875,FALSE,FALSE,FALSE,0,0,0,0
6847,314,419430400,956301312,956301312,0.390625,0.890625,0.890625,FALSE,FALSE,FALSE,0,0,0,0
6848,314,419430400,956301312,989855744,0.390625,0.890625,0.921875,FALSE,FALSE,FALSE,0,0,0,0
20135,909,419430400,989855744,150994944,0.390625,0.921875,0.140625,FALSE,FALSE,FALSE,0,0,0,0
20136,909,419430400,989855744,184549376,0.390625,0.921875,0.171875,FALSE,FALSE,FALSE,0,0,0,0
9020,412,419430400,989855744,419430400,0.390625,0.921875,0.390625,FALSE,FALSE,FALSE,0,0,0,0
9021,412,419430400,989855744,452984832,0.390625,0.921875,0.421875,FALSE,FALSE,FALSE,0,0,0,0
20073,906,419430400,989855744,553648128,0.390625,0.921875,0.515625,FALSE,FALSE,FALSE,0,0,0,0
20074,906,419430400,989855744,587202560,0.390625,0.921875,0.546875,FALSE,FALSE,FALSE,0,0,0,0
15624,709,419430400,989855744,687865856,0.390625,0.921875,0.640625,FALSE,FALSE,FALSE,0,0,0,0
15625,709,419430400,989855744,721420288,0.390625,0.921875,0.671875,FALSE,FALSE,FALSE,0,0,0,0
8509,388,419430400,989855744,822083584,0.390625,0.921875,0.765625,FALSE,FALSE,FALSE,0,0,0,0
8510,388,419430400,989855744,855638016,0.390625,0.921875,0.796875,FALSE,FALSE,FALSE,0,0,0,0
6849,314,419430400,989855744,956301312,0.390625,0.921875,0.890625,FALSE,FALSE,FALSE,0,0,0,0
6850,314,419430400,989855744,989855744,0.390625,0.921875,0.921875,FALSE,FALSE,FALSE,0,0,0,0
14431,NA,419430400,1006632960,872415232,0.390625,0.9375,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
14432,NA,419430400,1006632960,889192448,0.390625,0.9375,0.828125,FALSE,FALSE,FALSE,NA,NA,NA,NA
14433,NA,419430400,1006632960,905969664,0.390625,0.9375,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
12723,579,419430400,1023410176,352321536,0.390625,0.953125,0.328125,FALSE,FALSE,FALSE,0.000853189556555547,0.0002503576069088,0.000181190864402801,3.78361275364677e-08
12724,579,419430400,1023410176,385875968,0.390625,0.953125,0.359375,FALSE,FALSE,FALSE,0.000424228062759801,0.000143952556894425,9.09237613981268e-05,1.88131077833739e-08
18025,815,419430400,1023410176,486539264,0.390625,0.953125,0.453125,FALSE,FALSE,FALSE,0.00186614812378772,0.000314163196349681,0.000417782303779382,8.27574808798953e-08
18026,815,419430400,1023410176,520093696,0.390625,0.953125,0.484375,FALSE,FALSE,FALSE,0.000955661246413534,0.000207558566899207,0.000209817452122905,4.23804071711092e-08
14434,NA,419430400,1023410176,872415232,0.390625,0.953125,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
11819,538,419430400,1023410176,889192448,0.390625,0.953125,0.828125,FALSE,FALSE,TRUE,0.00766297977629398,0.00127315716586662,0.000777622609211881,3.39827741558104e-07
14435,NA,419430400,1023410176,905969664,0.390625,0.953125,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
11820,538,419430400,1023410176,922746880,0.390625,0.953125,0.859375,FALSE,FALSE,FALSE,0.00154910241085957,0.000929232991604703,0.000735930915594043,6.86975548797828e-08
4713,219,419430400,1023410176,1023410176,0.390625,0.953125,0.953125,FALSE,FALSE,FALSE,0.0127295629767198,0.000699069377751936,0.00356940249079784,5.64513904993292e-07
4714,219,419430400,1023410176,1056964608,0.390625,0.953125,0.984375,FALSE,FALSE,FALSE,0.0098412991213104,0.000535360751494186,0.00217858308466136,4.36428980895743e-07
18874,NA,419430400,1040187392,369098752,0.390625,0.96875,0.34375,FALSE,FALSE,FALSE,NA,NA,NA,NA
18875,NA,419430400,1040187392,385875968,0.390625,0.96875,0.359375,FALSE,FALSE,FALSE,NA,NA,NA,NA
18876,NA,419430400,1040187392,402653184,0.390625,0.96875,0.375,FALSE,FALSE,FALSE,NA,NA,NA,NA
14436,NA,419430400,1040187392,872415232,0.390625,0.96875,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
14437,NA,419430400,1040187392,889192448,0.390625,0.96875,0.828125,FALSE,FALSE,FALSE,NA,NA,NA,NA
14438,NA,419430400,1040187392,905969664,0.390625,0.96875,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
16554,NA,419430400,1040187392,922746880,0.390625,0.96875,0.859375,FALSE,FALSE,FALSE,NA,NA,NA,NA
16555,NA,419430400,1040187392,939524096,0.390625,0.96875,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
9567,NA,419430400,1040187392,1006632960,0.390625,0.96875,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
9568,NA,419430400,1040187392,1023410176,0.390625,0.96875,0.953125,FALSE,FALSE,FALSE,NA,NA,NA,NA
9569,NA,419430400,1040187392,1040187392,0.390625,0.96875,0.96875,FALSE,FALSE,FALSE,NA,NA,NA,NA
20846,NA,419430400,1040187392,1056964608,0.390625,0.96875,0.984375,FALSE,FALSE,FALSE,NA,NA,NA,NA
20847,NA,419430400,1040187392,1073741824,0.390625,0.96875,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
12725,579,419430400,1056964608,352321536,0.390625,0.984375,0.328125,FALSE,FALSE,FALSE,0.000424228062759801,0.000143952556894425,9.09237613981268e-05,1.88131077833739e-08
18877,NA,419430400,1056964608,369098752,0.390625,0.984375,0.34375,FALSE,FALSE,FALSE,NA,NA,NA,NA
12726,579,419430400,1056964608,385875968,0.390625,0.984375,0.359375,FALSE,FALSE,TRUE,0.000524430722044061,0.000163351047263704,0.000112230581761465,2.32567634364956e-08
18878,NA,419430400,1056964608,402653184,0.390625,0.984375,0.375,FALSE,FALSE,FALSE,NA,NA,NA,NA
18027,815,419430400,1056964608,486539264,0.390625,0.984375,0.453125,FALSE,FALSE,FALSE,0.00115746600247529,0.000211779551150806,0.000259424481539917,5.13297788894459e-08
18028,815,419430400,1056964608,520093696,0.390625,0.984375,0.484375,FALSE,FALSE,FALSE,0.00115746600247529,0.000211779551150806,0.000259424481539917,5.13297788894459e-08
11821,538,419430400,1056964608,889192448,0.390625,0.984375,0.828125,FALSE,FALSE,FALSE,0.00439627085903236,0.000861569784176828,0.000533076027973787,1.9496003394455e-07
16556,NA,419430400,1056964608,905969664,0.390625,0.984375,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
11822,538,419430400,1056964608,922746880,0.390625,0.984375,0.859375,FALSE,FALSE,TRUE,0.00439627085903236,0.000861569784176828,0.000533076027973787,1.9496003394455e-07
16557,NA,419430400,1056964608,939524096,0.390625,0.984375,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
