"sequence","generation","i1","i2","i3","x1","x2","x3","compute","measure","probed","s1","s2","s3","s"
4838,NA,620756992,444596224,671088640,0.578125,0.4140625,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
5053,NA,620756992,444596224,754974720,0.578125,0.4140625,0.703125,FALSE,FALSE,FALSE,NA,NA,NA,NA
5054,NA,620756992,444596224,763363328,0.578125,0.4140625,0.7109375,FALSE,FALSE,FALSE,NA,NA,NA,NA
5055,NA,620756992,444596224,771751936,0.578125,0.4140625,0.71875,FALSE,FALSE,FALSE,NA,NA,NA,NA
1372,62,620756992,452984832,620756992,0.578125,0.421875,0.578125,FALSE,FALSE,FALSE,0,0,0,0
1618,NA,620756992,452984832,637534208,0.578125,0.421875,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
3964,NA,620756992,452984832,645922816,0.578125,0.421875,0.6015625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1373,62,620756992,452984832,654311424,0.578125,0.421875,0.609375,FALSE,FALSE,TRUE,0.0316420093683983,0.170902692768936,0.0817082052313603,0.398658958086697
3925,NA,620756992,452984832,662700032,0.578125,0.421875,0.6171875,FALSE,FALSE,FALSE,NA,NA,NA,NA
1619,NA,620756992,452984832,671088640,0.578125,0.421875,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1858,NA,620756992,452984832,738197504,0.578125,0.421875,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
5125,NA,620756992,452984832,746586112,0.578125,0.421875,0.6953125,FALSE,FALSE,FALSE,NA,NA,NA,NA
433,19,620756992,452984832,754974720,0.578125,0.421875,0.703125,FALSE,FALSE,TRUE,0.0160085989608691,0.165583079216415,0.0582747960928841,0.386250074634291
5056,NA,620756992,452984832,763363328,0.578125,0.421875,0.7109375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1859,NA,620756992,452984832,771751936,0.578125,0.421875,0.71875,FALSE,FALSE,FALSE,NA,NA,NA,NA
434,19,620756992,452984832,788529152,0.578125,0.421875,0.734375,FALSE,FALSE,TRUE,0.0116135907056716,0.151067934917768,0.049484821942183,0.352391086172358
2741,NA,620756992,452984832,805306368,0.578125,0.421875,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
2069,92,620756992,452984832,822083584,0.578125,0.421875,0.765625,FALSE,FALSE,TRUE,0.0275523500942933,0.137538282162042,0.0420322577014669,0.320830920656623
4584,NA,620756992,452984832,838860800,0.578125,0.421875,0.78125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2070,92,620756992,452984832,855638016,0.578125,0.421875,0.796875,FALSE,FALSE,FALSE,0,0,0,0
3965,NA,620756992,461373440,637534208,0.578125,0.4296875,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
3966,NA,620756992,461373440,645922816,0.578125,0.4296875,0.6015625,FALSE,FALSE,FALSE,NA,NA,NA,NA
3926,NA,620756992,461373440,654311424,0.578125,0.4296875,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
3927,NA,620756992,461373440,662700032,0.578125,0.4296875,0.6171875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3928,NA,620756992,461373440,671088640,0.578125,0.4296875,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
5126,NA,620756992,461373440,738197504,0.578125,0.4296875,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
5127,NA,620756992,461373440,746586112,0.578125,0.4296875,0.6953125,FALSE,FALSE,FALSE,NA,NA,NA,NA
5128,NA,620756992,461373440,754974720,0.578125,0.4296875,0.703125,FALSE,FALSE,FALSE,NA,NA,NA,NA
3034,NA,620756992,469762048,570425344,0.578125,0.4375,0.53125,FALSE,FALSE,FALSE,NA,NA,NA,NA
3035,NA,620756992,469762048,587202560,0.578125,0.4375,0.546875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3036,NA,620756992,469762048,603979776,0.578125,0.4375,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1620,NA,620756992,469762048,637534208,0.578125,0.4375,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
3967,NA,620756992,469762048,645922816,0.578125,0.4375,0.6015625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1621,NA,620756992,469762048,654311424,0.578125,0.4375,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
3929,NA,620756992,469762048,662700032,0.578125,0.4375,0.6171875,FALSE,FALSE,FALSE,NA,NA,NA,NA
1622,NA,620756992,469762048,671088640,0.578125,0.4375,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1156,NA,620756992,469762048,704643072,0.578125,0.4375,0.65625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1157,NA,620756992,469762048,721420288,0.578125,0.4375,0.671875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3485,NA,620756992,469762048,729808896,0.578125,0.4375,0.6796875,FALSE,FALSE,FALSE,NA,NA,NA,NA
1158,NA,620756992,469762048,738197504,0.578125,0.4375,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
5129,NA,620756992,469762048,746586112,0.578125,0.4375,0.6953125,FALSE,FALSE,FALSE,NA,NA,NA,NA
1860,NA,620756992,469762048,754974720,0.578125,0.4375,0.703125,FALSE,FALSE,FALSE,NA,NA,NA,NA
1808,NA,620756992,469762048,771751936,0.578125,0.4375,0.71875,FALSE,FALSE,FALSE,NA,NA,NA,NA
1809,NA,620756992,469762048,788529152,0.578125,0.4375,0.734375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1810,NA,620756992,469762048,805306368,0.578125,0.4375,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
4585,NA,620756992,469762048,822083584,0.578125,0.4375,0.765625,FALSE,FALSE,FALSE,NA,NA,NA,NA
4586,NA,620756992,469762048,838860800,0.578125,0.4375,0.78125,FALSE,FALSE,FALSE,NA,NA,NA,NA
4306,NA,620756992,478150656,637534208,0.578125,0.4453125,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
4307,NA,620756992,478150656,645922816,0.578125,0.4453125,0.6015625,FALSE,FALSE,FALSE,NA,NA,NA,NA
4308,NA,620756992,478150656,654311424,0.578125,0.4453125,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
5021,NA,620756992,478150656,662700032,0.578125,0.4453125,0.6171875,FALSE,FALSE,FALSE,NA,NA,NA,NA
5022,NA,620756992,478150656,671088640,0.578125,0.4453125,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
3486,NA,620756992,478150656,721420288,0.578125,0.4453125,0.671875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3487,NA,620756992,478150656,729808896,0.578125,0.4453125,0.6796875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3488,NA,620756992,478150656,738197504,0.578125,0.4453125,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
1294,57,620756992,486539264,553648128,0.578125,0.453125,0.515625,FALSE,FALSE,FALSE,0,0,0,0
3037,NA,620756992,486539264,570425344,0.578125,0.453125,0.53125,FALSE,FALSE,FALSE,NA,NA,NA,NA
1295,57,620756992,486539264,587202560,0.578125,0.453125,0.546875,FALSE,FALSE,TRUE,0.0292724357454239,0.146934797589752,0.0761256812451082,0.342749855866853
3038,NA,620756992,486539264,603979776,0.578125,0.453125,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
334,15,620756992,486539264,620756992,0.578125,0.453125,0.578125,FALSE,FALSE,FALSE,0,0,0,0
2139,NA,620756992,486539264,637534208,0.578125,0.453125,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
4309,NA,620756992,486539264,645922816,0.578125,0.453125,0.6015625,FALSE,FALSE,FALSE,NA,NA,NA,NA
335,15,620756992,486539264,654311424,0.578125,0.453125,0.609375,FALSE,FALSE,TRUE,0.0313609886789055,0.160704899220628,0.0806584160898517,0.374870908379087
4160,NA,620756992,486539264,662700032,0.578125,0.453125,0.6171875,FALSE,FALSE,FALSE,NA,NA,NA,NA
2140,NA,620756992,486539264,671088640,0.578125,0.453125,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
313,14,620756992,486539264,687865856,0.578125,0.453125,0.640625,FALSE,FALSE,FALSE,0,0,0,0
1159,NA,620756992,486539264,704643072,0.578125,0.453125,0.65625,FALSE,FALSE,FALSE,NA,NA,NA,NA
3786,NA,620756992,486539264,713031680,0.578125,0.453125,0.6640625,FALSE,FALSE,FALSE,NA,NA,NA,NA
314,14,620756992,486539264,721420288,0.578125,0.453125,0.671875,FALSE,FALSE,TRUE,0.0222746694931638,0.174241678424276,0.0679394111967152,0.406447697519983
3489,NA,620756992,486539264,729808896,0.578125,0.453125,0.6796875,FALSE,FALSE,FALSE,NA,NA,NA,NA
1160,NA,620756992,486539264,738197504,0.578125,0.453125,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
448,20,620756992,486539264,754974720,0.578125,0.453125,0.703125,FALSE,FALSE,FALSE,0,0,0,0
1811,NA,620756992,486539264,771751936,0.578125,0.453125,0.71875,FALSE,FALSE,FALSE,NA,NA,NA,NA
449,20,620756992,486539264,788529152,0.578125,0.453125,0.734375,FALSE,FALSE,TRUE,0.0160085989608691,0.165583079216415,0.0582747960928841,0.386250074634291
1812,NA,620756992,486539264,805306368,0.578125,0.453125,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
4161,NA,620756992,494927872,654311424,0.578125,0.4609375,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
4162,NA,620756992,494927872,662700032,0.578125,0.4609375,0.6171875,FALSE,FALSE,FALSE,NA,NA,NA,NA
4163,NA,620756992,494927872,671088640,0.578125,0.4609375,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
3787,NA,620756992,494927872,704643072,0.578125,0.4609375,0.65625,FALSE,FALSE,FALSE,NA,NA,NA,NA
3788,NA,620756992,494927872,713031680,0.578125,0.4609375,0.6640625,FALSE,FALSE,FALSE,NA,NA,NA,NA
3789,NA,620756992,494927872,721420288,0.578125,0.4609375,0.671875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3809,NA,620756992,494927872,729808896,0.578125,0.4609375,0.6796875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3810,NA,620756992,494927872,738197504,0.578125,0.4609375,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3039,NA,620756992,503316480,570425344,0.578125,0.46875,0.53125,FALSE,FALSE,FALSE,NA,NA,NA,NA
3040,NA,620756992,503316480,587202560,0.578125,0.46875,0.546875,FALSE,FALSE,FALSE,NA,NA,NA,NA
1406,NA,620756992,503316480,603979776,0.578125,0.46875,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1407,NA,620756992,503316480,620756992,0.578125,0.46875,0.578125,FALSE,FALSE,FALSE,NA,NA,NA,NA
1408,NA,620756992,503316480,637534208,0.578125,0.46875,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
3899,NA,620756992,503316480,645922816,0.578125,0.46875,0.6015625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1456,NA,620756992,503316480,654311424,0.578125,0.46875,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
4164,NA,620756992,503316480,662700032,0.578125,0.46875,0.6171875,FALSE,FALSE,FALSE,NA,NA,NA,NA
611,NA,620756992,503316480,671088640,0.578125,0.46875,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
612,NA,620756992,503316480,687865856,0.578125,0.46875,0.640625,FALSE,FALSE,FALSE,NA,NA,NA,NA
3374,NA,620756992,503316480,696254464,0.578125,0.46875,0.6484375,FALSE,FALSE,FALSE,NA,NA,NA,NA
586,NA,620756992,503316480,704643072,0.578125,0.46875,0.65625,FALSE,FALSE,FALSE,NA,NA,NA,NA
3790,NA,620756992,503316480,713031680,0.578125,0.46875,0.6640625,FALSE,FALSE,FALSE,NA,NA,NA,NA
587,NA,620756992,503316480,721420288,0.578125,0.46875,0.671875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3524,NA,620756992,503316480,729808896,0.578125,0.46875,0.6796875,FALSE,FALSE,FALSE,NA,NA,NA,NA
588,NA,620756992,503316480,738197504,0.578125,0.46875,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
5104,NA,620756992,503316480,746586112,0.578125,0.46875,0.6953125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2726,NA,620756992,503316480,754974720,0.578125,0.46875,0.703125,FALSE,FALSE,FALSE,NA,NA,NA,NA
1783,NA,620756992,503316480,771751936,0.578125,0.46875,0.71875,FALSE,FALSE,FALSE,NA,NA,NA,NA
1784,NA,620756992,503316480,788529152,0.578125,0.46875,0.734375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1785,NA,620756992,503316480,805306368,0.578125,0.46875,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
3900,NA,620756992,511705088,637534208,0.578125,0.4765625,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
3901,NA,620756992,511705088,645922816,0.578125,0.4765625,0.6015625,FALSE,FALSE,FALSE,NA,NA,NA,NA
3902,NA,620756992,511705088,654311424,0.578125,0.4765625,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
4798,NA,620756992,511705088,662700032,0.578125,0.4765625,0.6171875,FALSE,FALSE,FALSE,NA,NA,NA,NA
4799,NA,620756992,511705088,671088640,0.578125,0.4765625,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
3375,NA,620756992,511705088,687865856,0.578125,0.4765625,0.640625,FALSE,FALSE,FALSE,NA,NA,NA,NA
3376,NA,620756992,511705088,696254464,0.578125,0.4765625,0.6484375,FALSE,FALSE,FALSE,NA,NA,NA,NA
3377,NA,620756992,511705088,704643072,0.578125,0.4765625,0.65625,FALSE,FALSE,FALSE,NA,NA,NA,NA
3525,NA,620756992,511705088,721420288,0.578125,0.4765625,0.671875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3526,NA,620756992,511705088,729808896,0.578125,0.4765625,0.6796875,FALSE,FALSE,FALSE,NA,NA,NA,NA
